# Test: 10 MILLONES
# Timestamp: 2025-11-30T07:57:08.058718700
# Datagramas procesados: 7,864,467
# Tiempo procesamiento: 12,379,914 ms
# Resultados válidos: 1048/1048
arc_id,velocity_m_s,velocity_km_h,sample_count,line_id,timestamp
ARC_413_512015_512015,9.0259,32.4932,1,413,2025-11-30T07:57:08.0708375
ARC_274_518136_518136,18.0000,64.8000,1,274,2025-11-30T07:57:08.0708375
ARC_686_514156_514156,6.8510,24.6634,1,686,2025-11-30T07:57:08.0708375
ARC_106_513182_513182,9.1638,32.9898,1,106,2025-11-30T07:57:08.0708375
ARC_418_514198_514197,22.0000,79.2000,1,418,2025-11-30T07:57:08.0708375
ARC_683_511277_511298,32.9921,118.7715,1,683,2025-11-30T07:57:08.0708375
ARC_554_516204_516204,5.1254,18.4515,1,554,2025-11-30T07:57:08.0708375
ARC_333_514068_514068,32.0000,115.2000,1,333,2025-11-30T07:57:08.0708375
ARC_91_519087_519087,3.4122,12.2837,1,91,2025-11-30T07:57:08.0708375
ARC_255_501300_501300,19.0000,68.4000,1,255,2025-11-30T07:57:08.0708375
ARC_744_514482_514482,27.0000,97.2000,1,744,2025-11-30T07:57:08.0708375
ARC_1088_511271_511271,7.9781,28.7213,1,1088,2025-11-30T07:57:08.0708375
ARC_387_513103_513103,12.0457,43.3645,1,387,2025-11-30T07:57:08.0708375
ARC_140_500600_500600,30.0000,108.0000,1,140,2025-11-30T07:57:08.0708375
ARC_378_514428_514428,30.0000,108.0000,1,378,2025-11-30T07:57:08.0708375
ARC_499_501500_501550,5.8606,21.0981,1,499,2025-11-30T07:57:08.0708375
ARC_519_513164_513301,36.6018,131.7664,1,519,2025-11-30T07:57:08.0708375
ARC_867_515144_515144,9.2485,33.2945,1,867,2025-11-30T07:57:08.0708375
ARC_587_504017_504017,3.7422,13.4719,1,587,2025-11-30T07:57:08.0708375
ARC_40_511276_511276,14.0993,50.7576,1,40,2025-11-30T07:57:08.0708375
ARC_274_518132_518132,33.0000,118.8000,1,274,2025-11-30T07:57:08.0708375
ARC_604_513263_513263,40.0000,144.0000,1,604,2025-11-30T07:57:08.0708375
ARC_801_515087_515087,3.5295,12.7063,1,801,2025-11-30T07:57:08.0718909
ARC_271_514213_514213,9.8123,35.3244,1,271,2025-11-30T07:57:08.0718909
ARC_385_518058_518058,31.0000,111.6000,1,385,2025-11-30T07:57:08.0718909
ARC_558_514055_514055,4.3231,15.5632,1,558,2025-11-30T07:57:08.0718909
ARC_238_518004_518004,38.1616,137.3816,1,238,2025-11-30T07:57:08.0718909
ARC_309_514449_514369,45.5137,163.8492,1,309,2025-11-30T07:57:08.0718909
ARC_606_515126_514301,6.6214,23.8370,1,606,2025-11-30T07:57:08.0718909
ARC_106_513095_513095,13.0000,46.8000,1,106,2025-11-30T07:57:08.0718909
ARC_686_514116_514116,8.7860,31.6294,1,686,2025-11-30T07:57:08.0718909
ARC_1055_519019_519019,6.9245,24.9283,1,1055,2025-11-30T07:57:08.0718909
ARC_444_513276_513276,9.4356,33.9680,1,444,2025-11-30T07:57:08.0718909
ARC_881_514411_514411,10.5509,37.9831,1,881,2025-11-30T07:57:08.0718909
ARC_618_514048_514048,31.6188,113.8277,1,618,2025-11-30T07:57:08.0718909
ARC_519_513017_513017,10.4764,37.7151,1,519,2025-11-30T07:57:08.0718909
ARC_1092_516017_516017,8.3557,30.0805,1,1092,2025-11-30T07:57:08.0718909
ARC_428_519283_519283,3.2789,11.8040,1,428,2025-11-30T07:57:08.0718909
ARC_356_514421_514421,8.1267,29.2561,1,356,2025-11-30T07:57:08.0718909
ARC_802_511309_511309,5.2093,18.7534,1,802,2025-11-30T07:57:08.0718909
ARC_801_502351_502351,49.0000,176.4000,1,801,2025-11-30T07:57:08.0718909
ARC_171_500154_500154,9.6232,34.6435,1,171,2025-11-30T07:57:08.0718909
ARC_418_514200_514200,21.0000,75.6000,1,418,2025-11-30T07:57:08.0718909
ARC_228_511270_511270,3.8964,14.0270,1,228,2025-11-30T07:57:08.0718909
ARC_23_517195_517195,7.3179,26.3445,1,23,2025-11-30T07:57:08.0718909
ARC_906_515140_515140,8.4451,30.4025,1,906,2025-11-30T07:57:08.0718909
ARC_1040_512008_512008,22.0000,79.2000,1,1040,2025-11-30T07:57:08.0718909
ARC_418_514326_514326,13.4197,48.3111,1,418,2025-11-30T07:57:08.0718909
ARC_428_518202_518202,33.4204,120.3134,1,428,2025-11-30T07:57:08.0718909
ARC_799_512185_512153,8.4465,30.4076,1,799,2025-11-30T07:57:08.0718909
ARC_947_518033_518035,8.3477,30.0516,1,947,2025-11-30T07:57:08.0728892
ARC_881_512039_512039,31.0000,111.6000,1,881,2025-11-30T07:57:08.0728892
ARC_333_514486_514486,11.9327,42.9576,1,333,2025-11-30T07:57:08.0728892
ARC_7_519084_519084,4.9979,17.9925,1,7,2025-11-30T07:57:08.0728892
ARC_948_515153_515153,13.5212,48.6763,1,948,2025-11-30T07:57:08.0728892
ARC_29_514359_514359,11.0000,39.6000,1,29,2025-11-30T07:57:08.0728892
ARC_1080_500106_500106,18.0000,64.8000,1,1080,2025-11-30T07:57:08.0728892
ARC_668_502801_502801,25.0000,90.0000,1,668,2025-11-30T07:57:08.0728892
ARC_472_514039_514039,11.4632,41.2674,1,472,2025-11-30T07:57:08.0728892
ARC_455_514212_514212,31.0000,111.6000,1,455,2025-11-30T07:57:08.0728892
ARC_651_514055_514055,10.8366,39.0116,1,651,2025-11-30T07:57:08.0728892
ARC_847_512069_512069,10.6939,38.4981,1,847,2025-11-30T07:57:08.0728892
ARC_560_514212_514212,14.0000,50.4000,1,560,2025-11-30T07:57:08.0728892
ARC_722_500107_512078,46.0619,165.8229,1,722,2025-11-30T07:57:08.0728892
ARC_750_514198_514198,13.0754,47.0714,1,750,2025-11-30T07:57:08.0728892
ARC_45_514056_514056,3.9024,14.0485,1,45,2025-11-30T07:57:08.0728892
ARC_802_511309_511309,5.9761,21.5140,1,802,2025-11-30T07:57:08.0728892
ARC_312_515017_515017,4.0000,14.4000,1,312,2025-11-30T07:57:08.0728892
ARC_867_516196_516196,30.0000,108.0000,1,867,2025-11-30T07:57:08.0728892
ARC_904_514029_514029,4.0000,14.4000,1,904,2025-11-30T07:57:08.0728892
ARC_149_519043_519043,7.3694,26.5300,1,149,2025-11-30T07:57:08.0728892
ARC_746_514263_514263,29.0000,104.4000,1,746,2025-11-30T07:57:08.0728892
ARC_565_516081_516081,22.9011,82.4438,1,565,2025-11-30T07:57:08.0728892
ARC_505_501003_501003,15.0000,54.0000,1,505,2025-11-30T07:57:08.0728892
ARC_472_514196_514195,27.0033,97.2120,1,472,2025-11-30T07:57:08.0728892
ARC_40_518061_518061,35.0000,126.0000,1,40,2025-11-30T07:57:08.0728892
ARC_472_514233_514233,9.3607,33.6984,1,472,2025-11-30T07:57:08.0728892
ARC_522_515030_515030,0.5185,1.8665,1,522,2025-11-30T07:57:08.0728892
ARC_637_502951_502951,6.0000,21.6000,1,637,2025-11-30T07:57:08.0728892
ARC_1078_513259_513259,4.2275,15.2191,1,1078,2025-11-30T07:57:08.0728892
ARC_1009_515059_515059,5.1880,18.6769,1,1009,2025-11-30T07:57:08.0728892
ARC_8_514213_514213,8.5216,30.6778,1,8,2025-11-30T07:57:08.0728892
ARC_695_513251_513251,2.0000,7.2000,1,695,2025-11-30T07:57:08.0728892
ARC_77_513277_513277,7.4602,26.8568,1,77,2025-11-30T07:57:08.0728892
ARC_796_500167_500167,4.2511,15.3039,1,796,2025-11-30T07:57:08.0738908
ARC_501_513257_513257,12.0516,43.3859,1,501,2025-11-30T07:57:08.0738908
ARC_11_516065_516065,9.6275,34.6591,1,11,2025-11-30T07:57:08.0738908
ARC_1082_500951_500951,24.0000,86.4000,1,1082,2025-11-30T07:57:08.0738908
ARC_79_513014_513014,2.7799,10.0075,1,79,2025-11-30T07:57:08.0738908
ARC_1092_516048_516048,1.3123,4.7244,1,1092,2025-11-30T07:57:08.0738908
ARC_703_512135_512135,12.6010,45.3634,1,703,2025-11-30T07:57:08.0738908
ARC_384_500159_500159,2.5862,9.3102,1,384,2025-11-30T07:57:08.0738908
ARC_867_517213_517213,33.0000,118.8000,1,867,2025-11-30T07:57:08.0738908
ARC_522_518049_518049,8.0000,28.8000,1,522,2025-11-30T07:57:08.0738908
ARC_267_513107_513013,39.3811,141.7720,1,267,2025-11-30T07:57:08.0738908
ARC_558_514055_514055,12.4883,44.9578,1,558,2025-11-30T07:57:08.0738908
ARC_558_514020_514020,0.9197,3.3107,1,558,2025-11-30T07:57:08.0738908
ARC_838_501050_501050,48.5526,174.7892,1,838,2025-11-30T07:57:08.0738908
ARC_1037_513257_513257,9.4843,34.1435,1,1037,2025-11-30T07:57:08.0738908
ARC_239_513300_513300,10.5469,37.9690,1,239,2025-11-30T07:57:08.0738908
ARC_1146_516078_516078,31.0000,111.6000,1,1146,2025-11-30T07:57:08.0738908
ARC_698_500300_500300,10.1187,36.4272,1,698,2025-11-30T07:57:08.0738908
ARC_558_514429_514429,27.0000,97.2000,1,558,2025-11-30T07:57:08.0738908
ARC_1164_514071_514072,13.0123,46.8442,1,1164,2025-11-30T07:57:08.0738908
ARC_695_514011_514011,26.0000,93.6000,1,695,2025-11-30T07:57:08.0738908
ARC_884_515146_515146,6.6882,24.0776,1,884,2025-11-30T07:57:08.0738908
ARC_727_516064_516065,5.9850,21.5461,1,727,2025-11-30T07:57:08.0738908
ARC_10_501150_501052,48.5143,174.6515,1,10,2025-11-30T07:57:08.0738908
ARC_864_514055_514055,42.9501,154.6204,1,864,2025-11-30T07:57:08.0738908
ARC_255_512020_512020,25.0000,90.0000,1,255,2025-11-30T07:57:08.0738908
ARC_933_517113_517113,4.0700,14.6521,1,933,2025-11-30T07:57:08.0738908
ARC_859_516215_516213,14.6655,52.7958,1,859,2025-11-30T07:57:08.0738908
ARC_424_514419_514419,10.1973,36.7101,1,424,2025-11-30T07:57:08.0738908
ARC_430_501603_501603,31.0000,111.6000,1,430,2025-11-30T07:57:08.0738908
ARC_350_513251_513251,11.1844,40.2640,1,350,2025-11-30T07:57:08.0738908
ARC_739_512203_512203,6.3140,22.7304,1,739,2025-11-30T07:57:08.0738908
ARC_223_513290_513104,12.6766,45.6356,1,223,2025-11-30T07:57:08.0738908
ARC_558_514055_514055,12.7377,45.8559,1,558,2025-11-30T07:57:08.0738908
ARC_880_517178_517178,9.2840,33.4223,1,880,2025-11-30T07:57:08.0738908
ARC_266_500800_500851,23.9894,86.3618,1,266,2025-11-30T07:57:08.0738908
ARC_694_511312_511312,3.8124,13.7248,1,694,2025-11-30T07:57:08.0738908
ARC_346_515239_515239,9.8287,35.3833,1,346,2025-11-30T07:57:08.0738908
ARC_608_504015_504015,16.0000,57.6000,1,608,2025-11-30T07:57:08.0738908
ARC_867_515245_515245,9.1818,33.0545,1,867,2025-11-30T07:57:08.0738908
ARC_558_514021_514021,9.6989,34.9161,1,558,2025-11-30T07:57:08.0748882
ARC_975_501050_501050,32.4029,116.6506,1,975,2025-11-30T07:57:08.0748882
ARC_770_511312_511312,4.3943,15.8193,1,770,2025-11-30T07:57:08.0748882
ARC_874_514021_514021,12.3326,44.3974,1,874,2025-11-30T07:57:08.0748882
ARC_996_519070_519071,4.6831,16.8591,1,996,2025-11-30T07:57:08.0748882
ARC_711_502750_502750,11.9175,42.9031,1,711,2025-11-30T07:57:08.0748882
ARC_500_516005_516005,11.3222,40.7600,1,500,2025-11-30T07:57:08.0748882
ARC_334_514279_514279,4.3137,15.5292,1,334,2025-11-30T07:57:08.0748882
ARC_1025_510518_501854,38.3906,138.2063,1,1025,2025-11-30T07:57:08.0748882
ARC_558_514204_514204,10.7797,38.8069,1,558,2025-11-30T07:57:08.0748882
ARC_171_513058_513058,29.0000,104.4000,1,171,2025-11-30T07:57:08.0748882
ARC_1034_518174_518174,46.9845,169.1443,1,1034,2025-11-30T07:57:08.0748882
ARC_597_514156_514365,6.6744,24.0277,1,597,2025-11-30T07:57:08.0748882
ARC_974_513130_513130,6.6823,24.0562,1,974,2025-11-30T07:57:08.0748882
ARC_44_516006_516007,2.7749,9.9898,1,44,2025-11-30T07:57:08.0748882
ARC_428_518128_518128,9.2944,33.4600,1,428,2025-11-30T07:57:08.0748882
ARC_1079_512024_500600,16.8513,60.6646,1,1079,2025-11-30T07:57:08.0748882
ARC_981_502001_502001,2.0000,7.2000,1,981,2025-11-30T07:57:08.0748882
ARC_298_513188_513100,25.4424,91.5928,1,298,2025-11-30T07:57:08.0748882
ARC_984_514090_514090,13.0000,46.8000,1,984,2025-11-30T07:57:08.0748882
ARC_390_514021_514021,3.7242,13.4072,1,390,2025-11-30T07:57:08.0748882
ARC_313_501402_501402,11.5841,41.7026,1,313,2025-11-30T07:57:08.0748882
ARC_346_515241_515241,7.3474,26.4505,1,346,2025-11-30T07:57:08.0748882
ARC_247_514369_514369,6.7940,24.4582,1,247,2025-11-30T07:57:08.0748882
ARC_734_500800_500800,8.0000,28.8000,1,734,2025-11-30T07:57:08.0748882
ARC_857_516077_516077,31.0000,111.6000,1,857,2025-11-30T07:57:08.0748882
ARC_1053_514133_514133,7.0061,25.2221,1,1053,2025-11-30T07:57:08.0748882
ARC_1006_512202_512203,23.4417,84.3903,1,1006,2025-11-30T07:57:08.0748882
ARC_806_515155_515155,12.4781,44.9213,1,806,2025-11-30T07:57:08.0748882
ARC_847_512041_512042,17.2286,62.0230,1,847,2025-11-30T07:57:08.0748882
ARC_79_513001_513001,20.9709,75.4953,1,79,2025-11-30T07:57:08.0748882
ARC_523_516204_516204,4.5077,16.2278,1,523,2025-11-30T07:57:08.0748882
ARC_539_502350_502350,18.0455,64.9637,1,539,2025-11-30T07:57:08.0758901
ARC_445_514535_514209,10.2401,36.8643,1,445,2025-11-30T07:57:08.0758901
ARC_165_513325_513326,32.2341,116.0429,1,165,2025-11-30T07:57:08.0758901
ARC_948_515139_515139,2.5753,9.2712,1,948,2025-11-30T07:57:08.0758901
ARC_361_501100_501150,1.4873,5.3544,1,361,2025-11-30T07:57:08.0758901
ARC_499_500251_500251,5.1473,18.5302,1,499,2025-11-30T07:57:08.0758901
ARC_856_518058_518058,14.0000,50.4000,1,856,2025-11-30T07:57:08.0758901
ARC_1101_513261_513261,3.9145,14.0923,1,1101,2025-11-30T07:57:08.0758901
ARC_289_514204_514204,14.0128,50.4462,1,289,2025-11-30T07:57:08.0758901
ARC_23_517257_517257,26.0000,93.6000,1,23,2025-11-30T07:57:08.0758901
ARC_165_514345_514345,31.4182,113.1054,1,165,2025-11-30T07:57:08.0758901
ARC_364_501150_501150,46.4905,167.3659,1,364,2025-11-30T07:57:08.0758901
ARC_75_502401_502401,3.7070,13.3453,1,75,2025-11-30T07:57:08.0758901
ARC_5_519072_519072,7.2802,26.2086,1,5,2025-11-30T07:57:08.0758901
ARC_735_514055_514055,16.0717,57.8581,1,735,2025-11-30T07:57:08.0758901
ARC_1006_514411_514411,6.8424,24.6326,1,1006,2025-11-30T07:57:08.0758901
ARC_16_516225_516225,46.9040,168.8545,1,16,2025-11-30T07:57:08.0758901
ARC_481_514232_514233,10.8662,39.1184,1,481,2025-11-30T07:57:08.0758901
ARC_418_514039_514039,14.0000,50.4000,1,418,2025-11-30T07:57:08.0758901
ARC_819_514313_513222,37.1403,133.7051,1,819,2025-11-30T07:57:08.0758901
ARC_425_514095_514096,5.7842,20.8232,1,425,2025-11-30T07:57:08.0758901
ARC_349_515019_515019,10.9016,39.2459,1,349,2025-11-30T07:57:08.0758901
ARC_189_502051_502051,30.0000,108.0000,1,189,2025-11-30T07:57:08.0758901
ARC_42_516089_516089,11.5373,41.5342,1,42,2025-11-30T07:57:08.0758901
ARC_1023_511309_511309,10.1250,36.4500,1,1023,2025-11-30T07:57:08.0758901
ARC_605_519292_519292,6.4821,23.3356,1,605,2025-11-30T07:57:08.0758901
ARC_608_513257_513257,7.6654,27.5953,1,608,2025-11-30T07:57:08.0758901
ARC_716_514147_514147,5.7086,20.5510,1,716,2025-11-30T07:57:08.0758901
ARC_1035_501451_501451,3.8162,13.7385,1,1035,2025-11-30T07:57:08.0758901
ARC_1013_502100_502100,15.4837,55.7412,1,1013,2025-11-30T07:57:08.0758901
ARC_1092_518019_518019,30.0238,108.0857,1,1092,2025-11-30T07:57:08.0758901
ARC_463_518012_518012,9.1717,33.0181,1,463,2025-11-30T07:57:08.0758901
ARC_20828_518051_518049,22.0418,79.3505,1,20828,2025-11-30T07:57:08.0758901
ARC_423_501751_501751,24.0000,86.4000,1,423,2025-11-30T07:57:08.0758901
ARC_642_512202_512202,17.0000,61.2000,1,642,2025-11-30T07:57:08.0758901
ARC_478_513293_513293,14.4710,52.0957,1,478,2025-11-30T07:57:08.0758901
ARC_1082_513267_513267,26.0000,93.6000,1,1082,2025-11-30T07:57:08.0758901
ARC_1167_514276_514276,15.0000,54.0000,1,1167,2025-11-30T07:57:08.0758901
ARC_513_514213_514213,5.6343,20.2835,1,513,2025-11-30T07:57:08.0769247
ARC_500_516147_516147,46.4296,167.1466,1,500,2025-11-30T07:57:08.0769247
ARC_799_512124_512124,6.2937,22.6574,1,799,2025-11-30T07:57:08.0769247
ARC_1019_515087_515087,12.0000,43.2000,1,1019,2025-11-30T07:57:08.0769247
ARC_289_514213_514213,14.0767,50.6759,1,289,2025-11-30T07:57:08.0769247
ARC_1023_515144_515144,33.0000,118.8000,1,1023,2025-11-30T07:57:08.0769247
ARC_557_511276_511276,49.0000,176.4000,1,557,2025-11-30T07:57:08.0769247
ARC_569_514119_514119,11.5863,41.7105,1,569,2025-11-30T07:57:08.0769247
ARC_252_501451_501451,29.0000,104.4000,1,252,2025-11-30T07:57:08.0769247
ARC_558_514206_514206,9.6890,34.8805,1,558,2025-11-30T07:57:08.0769247
ARC_746_514258_514258,11.6793,42.0455,1,746,2025-11-30T07:57:08.0769247
ARC_518_504017_504017,9.0990,32.7565,1,518,2025-11-30T07:57:08.0769247
ARC_313_501700_501700,8.2056,29.5400,1,313,2025-11-30T07:57:08.0769247
ARC_639_514549_514549,29.0000,104.4000,1,639,2025-11-30T07:57:08.0769247
ARC_287_500950_500950,23.9082,86.0697,1,287,2025-11-30T07:57:08.0769247
ARC_817_518097_518097,11.1350,40.0862,1,817,2025-11-30T07:57:08.0769247
ARC_247_514290_514290,4.6507,16.7426,1,247,2025-11-30T07:57:08.0769247
ARC_907_501151_501151,10.1968,36.7086,1,907,2025-11-30T07:57:08.0769247
ARC_418_514214_514214,30.0000,108.0000,1,418,2025-11-30T07:57:08.0769247
ARC_781_511098_511099,0.9197,3.3109,1,781,2025-11-30T07:57:08.0769247
ARC_618_514032_514032,7.4545,26.8361,1,618,2025-11-30T07:57:08.0769247
ARC_558_514021_514021,18.0000,64.8000,1,558,2025-11-30T07:57:08.0769247
ARC_527_513265_513265,1.3146,4.7325,1,527,2025-11-30T07:57:08.0769247
ARC_775_501151_501151,4.2553,15.3190,1,775,2025-11-30T07:57:08.0769247
ARC_907_516017_516017,29.9009,107.6433,1,907,2025-11-30T07:57:08.0769247
ARC_63_502350_502350,4.9880,17.9569,1,63,2025-11-30T07:57:08.0769247
ARC_79_513168_513168,31.0491,111.7768,1,79,2025-11-30T07:57:08.0769247
ARC_825_514382_514382,9.3369,33.6128,1,825,2025-11-30T07:57:08.0769247
ARC_380_514091_514091,6.2756,22.5922,1,380,2025-11-30T07:57:08.0769247
ARC_A05_510091_511024,36.7441,132.2788,1,A05,2025-11-30T07:57:08.0769247
ARC_521_516219_516217,7.4257,26.7327,1,521,2025-11-30T07:57:08.0769247
ARC_335_501351_501351,5.8732,21.1435,1,335,2025-11-30T07:57:08.0769247
ARC_105_515193_515193,4.8556,17.4800,1,105,2025-11-30T07:57:08.0769247
ARC_145_515009_515009,7.6277,27.4597,1,145,2025-11-30T07:57:08.0769247
ARC_216_514115_514115,12.0000,43.2000,1,216,2025-11-30T07:57:08.0769247
ARC_444_513051_513051,26.0000,93.6000,1,444,2025-11-30T07:57:08.0769247
ARC_754_512187_512032,24.5829,88.4983,1,754,2025-11-30T07:57:08.0769247
ARC_859_516147_516147,11.0000,39.6000,1,859,2025-11-30T07:57:08.0769247
ARC_1098_516048_516048,27.0000,97.2000,1,1098,2025-11-30T07:57:08.0769247
ARC_962_516057_516055,8.2021,29.5275,1,962,2025-11-30T07:57:08.0769247
ARC_558_514204_514204,11.1447,40.1210,1,558,2025-11-30T07:57:08.0769247
ARC_380_514368_514369,10.9550,39.4379,1,380,2025-11-30T07:57:08.0769247
ARC_558_514209_514429,19.7310,71.0317,1,558,2025-11-30T07:57:08.0769247
ARC_558_500156_514020,38.9407,140.1864,1,558,2025-11-30T07:57:08.0769247
ARC_1048_515030_515030,24.0596,86.6146,1,1048,2025-11-30T07:57:08.0769247
ARC_722_513046_513046,9.0000,32.4000,1,722,2025-11-30T07:57:08.0769247
ARC_799_512086_512086,8.8688,31.9276,1,799,2025-11-30T07:57:08.0769247
ARC_739_514313_513222,30.2400,108.8640,1,739,2025-11-30T07:57:08.0769247
ARC_87_514199_514199,18.0063,64.8226,1,87,2025-11-30T07:57:08.0769247
ARC_953_514154_514154,24.0000,86.4000,1,953,2025-11-30T07:57:08.0769247
ARC_799_512184_512184,2.8186,10.1468,1,799,2025-11-30T07:57:08.0769247
ARC_79_513312_513312,11.6652,41.9949,1,79,2025-11-30T07:57:08.0769247
ARC_756_514197_514198,6.8311,24.5921,1,756,2025-11-30T07:57:08.0769247
ARC_1036_518071_518069,7.0000,25.2000,1,1036,2025-11-30T07:57:08.0769247
ARC_70_514083_514083,11.5267,41.4962,1,70,2025-11-30T07:57:08.0769247
ARC_481_514249_514249,9.4302,33.9487,1,481,2025-11-30T07:57:08.0769247
ARC_783_514036_514246,7.7204,27.7934,1,783,2025-11-30T07:57:08.0769247
ARC_1036_519150_519150,8.1844,29.4640,1,1036,2025-11-30T07:57:08.0769247
ARC_376_514197_514197,8.3767,30.1560,1,376,2025-11-30T07:57:08.0769247
ARC_157_500401_500353,1.4144,5.0918,1,157,2025-11-30T07:57:08.0769247
ARC_558_514200_514200,16.0678,57.8441,1,558,2025-11-30T07:57:08.0769247
ARC_869_514028_514028,28.0000,100.8000,1,869,2025-11-30T07:57:08.0769247
ARC_329_514147_514147,10.7986,38.8751,1,329,2025-11-30T07:57:08.0769247
ARC_329_514213_514213,4.8894,17.6019,1,329,2025-11-30T07:57:08.0769247
ARC_65_519043_519043,6.6824,24.0567,1,65,2025-11-30T07:57:08.0769247
ARC_573_512164_512164,10.6040,38.1743,1,573,2025-11-30T07:57:08.0769247
ARC_83_515144_515144,11.4288,41.1437,1,83,2025-11-30T07:57:08.0769247
ARC_126_514236_514236,5.9693,21.4896,1,126,2025-11-30T07:57:08.0769247
ARC_125_514197_514197,10.7365,38.6514,1,125,2025-11-30T07:57:08.0769247
ARC_113_516247_516248,17.7114,63.7610,1,113,2025-11-30T07:57:08.0769247
ARC_329_514197_514197,31.0000,111.6000,1,329,2025-11-30T07:57:08.0769247
ARC_614_514411_514411,17.5870,63.3131,1,614,2025-11-30T07:57:08.0769247
ARC_616_514431_514431,11.0000,39.6000,1,616,2025-11-30T07:57:08.0769247
ARC_238_514211_514211,11.7475,42.2909,1,238,2025-11-30T07:57:08.0769247
ARC_262_514032_514032,8.9597,32.2548,1,262,2025-11-30T07:57:08.0769247
ARC_317_516005_516005,12.7569,45.9247,1,317,2025-11-30T07:57:08.0769247
ARC_116_502450_502450,30.0000,108.0000,1,116,2025-11-30T07:57:08.0769247
ARC_448_500156_514020,7.0530,25.3908,1,448,2025-11-30T07:57:08.0769247
ARC_621_514195_514195,14.4937,52.1772,1,621,2025-11-30T07:57:08.0769247
ARC_301_514072_514073,10.9793,39.5255,1,301,2025-11-30T07:57:08.0769247
ARC_299_517013_517013,25.5741,92.0668,1,299,2025-11-30T07:57:08.0769247
ARC_313_500151_514401,10.4011,37.4440,1,313,2025-11-30T07:57:08.0769247
ARC_238_514021_514021,11.4016,41.0459,1,238,2025-11-30T07:57:08.0778892
ARC_120_516131_516131,9.4857,34.1487,1,120,2025-11-30T07:57:08.0778892
ARC_685_518046_518046,0.0030,0.0109,1,685,2025-11-30T07:57:08.0778892
ARC_586_514121_514121,9.8006,35.2823,1,586,2025-11-30T07:57:08.0778892
ARC_500_511476_511467,8.8993,32.0373,1,500,2025-11-30T07:57:08.0778892
ARC_707_515028_516081,6.6842,24.0630,1,707,2025-11-30T07:57:08.0778892
ARC_120_518010_518010,20.0000,72.0000,1,120,2025-11-30T07:57:08.0778892
ARC_566_513015_512005,18.4495,66.4181,1,566,2025-11-30T07:57:08.0778892
ARC_183_519175_519175,12.0000,43.2000,1,183,2025-11-30T07:57:08.0778892
ARC_340_519052_519052,36.2121,130.3637,1,340,2025-11-30T07:57:08.0778892
ARC_146_514368_514369,8.3418,30.0303,1,146,2025-11-30T07:57:08.0778892
ARC_446_514070_514070,38.5148,138.6533,1,446,2025-11-30T07:57:08.0778892
ARC_386_516062_516062,26.0000,93.6000,1,386,2025-11-30T07:57:08.0778892
ARC_445_514367_514382,11.6812,42.0524,1,445,2025-11-30T07:57:08.0778892
ARC_173_514314_514314,9.8977,35.6316,1,173,2025-11-30T07:57:08.0778892
ARC_623_514341_514273,11.6843,42.0633,1,623,2025-11-30T07:57:08.0778892
ARC_97_512164_512164,5.0885,18.3185,1,97,2025-11-30T07:57:08.0778892
ARC_404_514200_514200,11.7755,42.3917,1,404,2025-11-30T07:57:08.0778892
ARC_484_514415_514415,12.5996,45.3587,1,484,2025-11-30T07:57:08.0778892
ARC_170_516216_516216,19.8449,71.4418,1,170,2025-11-30T07:57:08.0778892
ARC_274_513083_513083,17.0000,61.2000,1,274,2025-11-30T07:57:08.0778892
ARC_666_514055_514055,11.9726,43.1014,1,666,2025-11-30T07:57:08.0778892
ARC_624_502601_502601,47.1007,169.5626,1,624,2025-11-30T07:57:08.0778892
ARC_192_511276_511278,4.6699,16.8117,1,192,2025-11-30T07:57:08.0778892
ARC_557_512005_512005,33.0000,118.8000,1,557,2025-11-30T07:57:08.0778892
ARC_125_514055_514055,33.6823,121.2564,1,125,2025-11-30T07:57:08.0778892
ARC_533_514367_514367,26.0000,93.6000,1,533,2025-11-30T07:57:08.0778892
ARC_457_514373_514373,12.0654,43.4353,1,457,2025-11-30T07:57:08.0778892
ARC_440_511315_511315,25.0000,90.0000,1,440,2025-11-30T07:57:08.0778892
ARC_172_514070_514070,8.0000,28.8000,1,172,2025-11-30T07:57:08.0778892
ARC_101_514021_514021,4.4667,16.0801,1,101,2025-11-30T07:57:08.0778892
ARC_681_502901_502901,6.5745,23.6683,1,681,2025-11-30T07:57:08.0778892
ARC_386_512040_512040,24.1434,86.9163,1,386,2025-11-30T07:57:08.0778892
ARC_631_515088_515088,28.5724,102.8605,1,631,2025-11-30T07:57:08.0778892
ARC_167_516061_511313,18.4531,66.4311,1,167,2025-11-30T07:57:08.0778892
ARC_452_514210_514210,34.0000,122.4000,1,452,2025-11-30T07:57:08.0778892
ARC_11_501801_501751,0.3663,1.3186,1,11,2025-11-30T07:57:08.0778892
ARC_280_519094_519094,8.6797,31.2470,1,280,2025-11-30T07:57:08.0778892
ARC_634_516245_516245,5.2224,18.8006,1,634,2025-11-30T07:57:08.0778892
ARC_251_501000_501000,5.3903,19.4050,1,251,2025-11-30T07:57:08.0778892
ARC_464_513261_513261,11.4760,41.3136,1,464,2025-11-30T07:57:08.0778892
ARC_218_514478_514478,5.0000,18.0000,1,218,2025-11-30T07:57:08.0778892
ARC_240_514379_514379,8.1695,29.4101,1,240,2025-11-30T07:57:08.0778892
ARC_80_514010_514010,9.0172,32.4621,1,80,2025-11-30T07:57:08.0778892
ARC_80_514345_514345,12.3170,44.3411,1,80,2025-11-30T07:57:08.0778892
